,Age,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,PrevAttempts,Outcome,CarInsurance,Duration,age_group,duration_status,Month,Job_None,Job_admin.,Job_blue-collar,Job_entrepreneur,Job_housemaid,Job_management,Job_retired,Job_self-employed,Job_services,Job_student,Job_technician,Job_unemployed
3398,29,1,1,0,0,0,0,1,28,jan,1,0,0,0,80.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3399,48,1,1,0,0,0,0,1,13,may,2,0,0,0,108.0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0
3400,31,0,3,0,0,0,0,1,5,jun,2,1,1,1,207.0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0
3402,58,1,2,0,0,1,1,1,13,may,3,0,0,0,788.0,3,1,5,0,0,0,0,0,0,1,0,0,0,0,0
3404,45,1,1,0,0,1,1,1,7,aug,1,0,0,0,117.0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3405,49,1,1,0,0,0,0,1,21,may,6,0,0,0,206.0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0
3406,25,1,1,0,1,1,0,1,23,jul,1,0,0,1,754.0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0
3407,45,1,1,0,0,1,0,1,7,may,1,0,0,1,1138.0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0
3408,36,1,1,0,1,0,0,1,11,jun,2,0,0,1,595.0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1
3409,75,1,1,0,0,0,0,0,27,feb,1,0,0,0,49.0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
3411,61,1,3,0,0,0,0,1,22,jun,1,1,1,1,269.0,4,0,6,0,0,0,0,0,1,0,0,0,0,0,0
3412,33,1,1,0,0,0,0,1,6,aug,2,4,1,1,258.0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0
3415,56,1,1,0,1,0,0,1,28,may,2,0,0,0,158.0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0
3416,47,1,3,0,0,0,0,1,1,oct,1,0,0,1,101.0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0
3417,31,0,3,0,3,1,0,1,9,may,2,0,0,0,154.0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0
3418,47,1,1,0,0,1,0,1,19,may,3,0,0,0,82.0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0
3421,30,0,3,0,2,1,0,1,30,dec,3,0,0,0,158.0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0
3422,20,0,1,0,0,0,0,1,24,feb,1,6,1,1,175.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
3423,40,1,1,0,0,0,1,1,6,apr,1,0,0,1,635.0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0
3424,32,0,1,0,0,1,0,1,25,may,2,0,0,1,158.0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3425,26,0,3,0,0,1,0,1,22,jul,3,0,0,0,156.0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
3426,31,0,3,0,0,0,0,1,11,aug,2,0,0,0,69.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3428,70,2,2,0,0,0,0,1,11,aug,1,0,0,1,651.0,4,1,8,0,0,0,0,1,0,0,0,0,0,0,0
3430,37,2,1,0,2,0,0,1,9,jun,2,0,0,0,185.0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3431,35,1,3,0,0,1,0,1,3,nov,1,0,0,1,102.0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0
3433,18,0,2,0,0,0,0,1,13,nov,1,1,1,1,210.0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
3434,32,1,3,0,0,0,0,1,27,may,1,0,0,0,86.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
3435,35,1,3,0,0,0,0,1,8,jun,4,0,0,1,200.0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0
3437,43,1,1,0,0,0,0,1,25,mar,1,1,1,1,101.0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0
3438,45,1,3,0,0,0,1,1,31,jul,16,0,0,0,12.0,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0
3440,39,0,3,0,1,1,0,1,4,may,3,2,0,1,716.0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0
3441,56,1,1,0,0,0,0,1,20,jun,13,0,0,0,9.0,3,0,6,0,0,1,0,0,0,0,0,0,0,0,0
3443,48,1,1,1,0,0,1,1,17,nov,2,0,0,0,190.0,2,0,11,0,0,0,0,0,0,0,0,0,0,1,0
3444,31,1,1,0,0,1,0,1,9,may,1,0,0,1,538.0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0
3445,37,1,1,0,0,1,0,1,9,jul,2,0,0,0,231.0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0
3446,39,2,1,0,0,1,1,1,26,aug,6,0,0,0,209.0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
3447,30,1,1,0,0,1,1,1,19,nov,2,0,0,0,433.0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0
3449,58,1,1,0,1,0,0,1,26,may,1,2,0,1,165.0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0
3450,25,0,3,0,0,1,0,1,3,mar,1,0,0,1,320.0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
3451,26,0,3,0,0,0,0,1,3,apr,2,0,0,0,48.0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3452,53,1,1,0,1,1,1,1,17,nov,1,0,0,0,85.0,3,0,11,0,1,0,0,0,0,0,0,0,0,0,0
3454,31,2,1,0,0,1,0,1,13,apr,1,0,0,0,230.0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0
3456,31,2,3,0,0,0,0,1,18,aug,8,0,0,1,1576.0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0
3458,35,1,3,0,0,1,0,1,2,apr,1,1,2,0,361.0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0
3459,34,2,3,0,0,1,0,1,7,aug,2,0,0,1,587.0,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0
3460,29,1,1,0,0,0,0,1,2,feb,1,0,0,0,153.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
3462,52,0,1,0,0,0,1,1,18,nov,1,0,0,0,179.0,3,0,11,0,0,0,0,0,0,0,1,0,0,0,0
3463,61,1,3,0,3,0,0,1,2,feb,3,0,0,1,670.0,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0
3467,75,2,2,0,2,1,0,1,4,feb,3,0,0,1,136.0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
3468,52,0,1,0,1,1,0,1,3,nov,1,0,0,1,412.0,3,1,11,0,1,0,0,0,0,0,0,0,0,0,0
3469,29,0,3,0,0,0,0,1,4,feb,1,0,0,1,206.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
3473,49,2,3,0,0,0,1,1,6,aug,3,0,0,0,79.0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3474,47,1,2,0,0,1,0,1,13,may,1,0,0,0,129.0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0
3475,36,1,3,0,0,0,0,1,23,jul,1,0,0,0,125.0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0
3476,58,1,3,0,1,1,0,1,5,feb,8,0,0,0,19.0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3477,50,1,2,0,0,0,0,1,12,aug,2,0,0,0,460.0,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0
3478,32,2,3,0,0,1,0,1,10,dec,1,5,2,1,798.0,1,1,12,0,0,0,0,0,1,0,0,0,0,0,0
3479,27,1,3,0,0,0,0,1,11,oct,1,0,0,1,212.0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0
3480,60,2,1,0,0,0,0,1,16,aug,2,0,0,1,318.0,3,0,8,0,0,0,0,0,0,0,0,0,0,1,0
3481,46,1,3,0,0,1,0,1,6,may,1,0,0,0,158.0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0
3482,45,1,3,0,3,0,0,1,22,apr,2,0,0,1,341.0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0
3484,35,1,1,0,1,0,0,1,4,may,4,2,0,1,429.0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0
3485,40,1,1,0,0,1,0,1,4,feb,4,5,0,0,97.0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
3486,36,2,3,0,2,1,0,1,4,jun,3,0,0,0,347.0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0
3487,19,0,1,0,0,0,0,1,6,feb,18,0,0,0,463.0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0
3488,40,1,2,0,0,1,0,1,6,may,1,0,0,0,119.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
3490,43,1,2,0,1,0,0,1,29,jul,2,0,0,0,33.0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0
3492,36,2,1,0,0,1,1,1,17,apr,2,0,0,0,264.0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0
3493,42,1,1,0,0,0,0,1,30,apr,1,0,0,1,368.0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0
3494,40,1,3,0,0,0,0,1,30,jan,1,0,0,0,99.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3495,29,0,1,0,0,0,0,1,8,may,1,0,0,0,190.0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3496,31,0,3,0,0,0,0,1,8,aug,2,0,0,1,669.0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0
3497,44,1,1,0,0,0,0,1,26,aug,2,0,0,0,128.0,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0
3498,46,1,3,0,0,1,0,1,8,apr,1,0,0,0,174.0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0
3499,70,2,2,0,0,0,0,1,15,apr,1,0,0,1,82.0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0
3500,27,0,1,0,0,0,0,1,12,apr,1,9,2,0,339.0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
3501,32,0,3,0,1,0,0,1,4,feb,2,0,0,0,886.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0
3502,43,1,3,0,1,0,0,1,13,aug,6,0,0,1,379.0,2,1,8,0,0,0,0,0,1,0,0,0,0,0,0
3503,56,1,2,0,2,0,0,1,21,apr,1,0,0,1,243.0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1
3504,25,0,3,0,0,0,0,1,20,aug,1,0,0,1,267.0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0
3505,43,1,3,0,0,0,1,1,20,jun,4,0,0,0,196.0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0
3506,38,1,1,0,1,0,0,1,28,sep,2,1,1,1,282.0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0
3507,33,1,1,0,0,0,0,1,4,may,1,0,0,1,367.0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0
3510,62,2,3,0,0,1,0,1,13,apr,1,3,1,1,103.0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0
3512,25,0,1,0,0,0,0,1,13,sep,3,4,0,1,273.0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
3513,30,0,3,0,1,0,0,1,19,nov,1,0,0,0,242.0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1
3514,34,0,3,0,0,1,0,1,5,feb,2,0,0,1,71.0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
3515,36,0,3,0,0,1,0,1,11,may,3,0,0,1,608.0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0
3518,47,1,1,0,0,0,0,1,8,aug,2,0,0,0,175.0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3519,56,1,1,0,0,0,0,1,8,sep,1,2,0,0,167.0,3,0,9,0,0,0,0,0,0,1,0,0,0,0,0
3520,32,1,3,0,0,1,0,1,30,may,2,0,0,0,565.0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0
3521,37,1,3,0,0,1,0,1,9,feb,3,0,0,0,41.0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
3522,37,1,1,0,1,0,0,1,16,jun,2,0,0,0,140.0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0
3523,54,2,3,0,1,1,0,1,14,may,1,0,0,0,334.0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0
3524,21,0,2,0,0,0,0,1,8,apr,5,0,0,1,104.0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3525,44,0,1,0,0,1,0,1,6,may,6,0,0,0,13.0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0
3526,29,0,1,0,0,0,0,1,12,feb,2,4,1,1,328.0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
3527,58,2,1,0,0,0,0,1,12,aug,1,0,0,1,332.0,3,0,8,0,0,0,0,0,0,0,0,1,0,0,0
3528,50,1,1,0,0,0,0,1,28,aug,9,0,0,0,157.0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0
3529,43,1,1,0,0,0,0,1,30,jul,8,0,0,1,782.0,2,1,7,0,1,0,0,0,0,0,0,0,0,0,0
3530,31,0,1,0,1,0,1,0,28,jan,3,0,0,1,944.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3531,35,1,2,0,0,0,0,1,17,apr,2,0,0,0,335.0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0
3532,50,1,2,0,3,0,0,0,6,apr,1,0,0,1,180.0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0
3534,42,1,2,0,0,1,0,1,17,apr,1,0,0,0,582.0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0
3535,53,1,1,0,0,0,1,1,19,aug,2,0,0,0,58.0,3,0,8,0,0,0,0,0,0,0,0,0,0,1,0
3537,35,1,3,0,0,1,0,1,20,apr,1,0,0,1,860.0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0
3538,60,1,1,0,1,1,0,1,14,may,2,0,0,0,483.0,3,1,5,0,0,0,0,0,0,0,0,0,0,1,0
3539,32,0,3,0,0,0,0,1,23,may,2,0,0,0,111.0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0
3540,41,1,1,0,0,0,1,1,28,jul,3,0,0,0,472.0,2,1,7,0,0,0,0,1,0,0,0,0,0,0,0
3541,42,1,1,0,0,1,1,1,26,jun,1,0,0,0,190.0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0
3542,54,1,3,0,0,0,1,1,24,jul,3,0,0,0,42.0,3,0,7,0,0,0,0,0,1,0,0,0,0,0,0
3543,57,1,2,0,3,0,0,1,17,jun,1,0,0,0,97.0,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0
3544,28,0,2,0,0,0,0,1,4,feb,2,0,0,1,976.0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
3546,55,2,3,0,1,0,0,0,2,jun,1,0,0,0,128.0,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0
3547,28,0,3,0,0,0,0,0,29,mar,3,1,0,1,433.0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
3548,58,0,1,0,0,0,0,1,13,aug,2,0,0,0,460.0,3,1,8,0,0,0,0,0,0,0,0,0,0,1,0
3549,47,0,3,0,0,0,0,1,2,feb,1,0,0,1,1086.0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0
3550,60,2,3,0,1,1,0,1,29,may,3,0,0,0,77.0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0
3551,32,1,3,0,0,0,0,1,12,nov,1,5,0,1,126.0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0
3552,48,1,1,0,3,1,0,1,15,may,1,0,0,0,97.0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3554,50,1,1,0,3,0,0,1,23,jul,3,0,0,0,106.0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0
3555,38,1,1,0,0,1,0,1,13,aug,3,10,0,1,784.0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0
3557,30,1,1,0,0,1,0,1,6,may,1,0,0,1,703.0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0
3558,31,1,3,0,0,0,0,1,20,aug,14,0,0,1,763.0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0
3559,54,1,1,0,3,1,0,1,29,may,3,0,0,0,421.0,3,1,5,0,0,1,0,0,0,0,0,0,0,0,0
3560,30,0,3,0,1,0,0,1,18,aug,6,0,0,0,350.0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
3561,25,1,1,0,0,1,0,1,7,may,1,1,0,0,51.0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3562,45,2,1,0,1,0,0,1,21,nov,1,2,0,0,79.0,2,0,11,0,0,0,0,0,0,0,0,0,0,1,0
3563,50,2,3,0,1,1,0,1,24,jul,2,0,0,0,604.0,2,1,7,0,0,0,0,0,0,0,0,0,0,1,0
3564,38,0,3,0,0,1,0,1,19,feb,2,6,1,1,255.0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
3565,72,1,1,0,0,0,0,1,25,aug,3,0,0,0,188.0,4,0,8,0,0,0,0,0,0,1,0,0,0,0,0
3566,37,1,1,0,3,0,0,1,6,jun,1,0,0,0,58.0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0
3567,37,2,3,0,0,1,0,1,30,apr,1,2,2,0,221.0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0
3568,40,1,1,0,0,1,1,1,20,jun,2,0,0,1,570.0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0
3569,47,1,3,0,0,0,0,1,21,aug,2,0,0,0,189.0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3570,30,0,1,0,0,0,0,1,5,feb,1,0,0,0,133.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
3572,38,1,1,0,1,0,0,1,16,jun,9,0,0,1,1323.0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0
3574,44,2,3,0,0,1,0,1,12,aug,2,3,1,1,137.0,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0
3575,28,0,1,0,0,0,0,1,18,jun,41,0,0,0,25.0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
3576,43,1,1,0,0,0,0,0,30,oct,1,0,0,1,132.0,2,0,10,0,0,0,0,0,0,1,0,0,0,0,0
3577,34,0,1,0,0,1,0,1,22,jul,2,8,2,1,174.0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0
3579,54,1,3,0,1,0,0,1,31,jul,8,0,0,0,25.0,3,0,7,0,0,0,0,0,1,0,0,0,0,0,0
3580,35,1,3,0,2,1,0,1,23,jul,2,7,2,1,350.0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0
3582,36,0,1,0,0,1,0,1,18,may,1,2,1,0,264.0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0
3583,31,0,3,0,0,1,0,1,15,may,1,0,0,0,124.0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0
3584,39,1,3,0,0,0,0,0,23,apr,1,0,0,0,141.0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0
3586,43,1,3,0,1,1,0,1,20,may,2,0,0,0,742.0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0
3587,33,1,1,0,0,1,0,1,18,jul,2,0,0,1,278.0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0
3588,31,1,1,0,0,0,0,0,6,aug,6,0,0,0,116.0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
3590,37,2,3,0,0,1,0,1,17,sep,1,2,0,1,328.0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0
3591,49,1,1,0,3,0,0,1,7,aug,1,0,0,0,70.0,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0
3593,43,1,1,0,0,0,0,1,17,jun,5,0,0,0,332.0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0
3594,36,2,3,0,0,0,0,1,19,jul,2,2,0,1,230.0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0
3595,34,1,1,0,0,0,1,1,25,jun,1,0,0,0,53.0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0
3596,33,0,1,0,1,1,0,1,21,may,2,0,0,0,175.0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0
3598,59,2,3,0,0,1,0,0,29,oct,1,0,0,1,266.0,3,0,10,0,0,0,0,0,1,0,0,0,0,0,0
3599,48,1,1,0,0,0,0,1,7,aug,3,0,0,0,51.0,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0
3600,61,1,1,0,2,1,0,1,29,jul,3,2,1,1,349.0,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0
3601,26,0,1,0,0,0,0,1,30,oct,1,0,0,1,217.0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
3602,48,1,1,0,0,0,0,1,12,aug,2,10,1,1,504.0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1
3604,48,1,3,0,1,0,0,1,15,sep,1,3,1,1,150.0,2,0,9,0,0,0,0,0,1,0,0,0,0,0,0
3605,33,1,1,0,0,0,0,1,15,apr,3,0,0,1,179.0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0
3606,44,2,1,0,0,0,0,1,17,nov,1,0,0,1,1077.0,2,1,11,0,0,0,0,0,0,0,0,0,0,1,0
3607,39,1,3,0,0,0,0,1,20,apr,1,0,0,1,567.0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0
3608,58,1,3,0,1,1,0,0,17,jul,5,0,0,0,517.0,3,1,7,0,0,0,0,0,0,0,0,0,0,1,0
3610,40,1,1,0,3,0,0,1,10,feb,2,1,1,1,154.0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
3611,43,1,2,0,0,1,1,1,30,jul,2,0,0,0,50.0,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0
3612,49,1,1,0,2,1,0,1,30,apr,1,1,1,1,252.0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0
3613,32,0,3,0,0,1,0,1,15,may,1,5,0,0,58.0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0
3616,43,1,1,0,0,1,0,1,6,may,2,0,0,0,371.0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0
3617,37,0,3,0,0,1,0,1,22,sep,1,2,1,1,239.0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0
3618,51,1,2,0,0,1,1,1,15,apr,2,0,0,0,87.0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0
3619,46,2,1,0,1,0,0,1,28,jul,5,0,0,1,573.0,2,1,7,0,1,0,0,0,0,0,0,0,0,0,0
3621,31,1,3,0,0,1,0,1,30,jul,19,0,0,0,72.0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0
3622,53,1,1,0,0,0,0,1,19,jun,3,0,0,1,1318.0,3,1,6,0,0,0,0,0,0,0,0,0,0,1,0
3623,30,0,3,0,0,1,0,1,23,may,3,0,0,0,209.0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
3624,31,1,1,0,0,0,0,0,28,oct,1,0,0,0,60.0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0
3625,53,1,3,0,0,0,0,1,20,aug,2,0,0,1,921.0,3,1,8,0,0,0,0,0,1,0,0,0,0,0,0
3626,47,2,3,0,1,0,0,1,12,jan,1,0,0,1,349.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3627,56,2,2,0,0,0,0,1,29,jan,1,1,2,1,144.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3629,31,1,1,0,0,1,1,1,21,may,1,0,0,0,159.0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
3630,69,1,1,0,0,0,0,0,10,sep,2,2,1,1,211.0,4,0,9,0,0,0,0,0,0,1,0,0,0,0,0
3631,36,1,1,0,0,1,0,1,29,jan,1,1,0,0,151.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3632,30,1,3,0,0,1,0,1,5,apr,7,3,2,1,470.0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0
3633,34,0,3,0,0,1,0,1,3,feb,5,2,0,0,43.0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
3634,27,0,3,0,1,0,0,1,1,jun,1,8,2,1,220.0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
3635,33,1,1,0,0,0,0,1,28,aug,6,0,0,0,80.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
3637,49,1,3,0,0,1,1,1,19,may,6,0,0,0,243.0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0
3638,35,0,3,0,0,1,0,1,14,may,2,0,0,1,460.0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0
3640,31,0,2,0,0,0,0,1,4,feb,1,0,0,1,736.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
3641,49,1,3,0,1,1,0,1,20,aug,4,0,0,0,380.0,2,1,8,0,0,0,0,0,1,0,0,0,0,0,0
3643,34,0,1,0,0,1,0,1,5,may,3,5,2,0,165.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
3645,57,1,1,0,0,0,0,1,21,aug,22,0,0,0,91.0,3,0,8,0,1,0,0,0,0,0,0,0,0,0,0
3646,34,0,3,0,0,1,0,1,30,jul,3,0,0,0,87.0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0
3648,37,1,1,0,0,0,0,1,9,may,1,0,0,0,262.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
3650,46,1,1,0,3,0,0,1,22,jul,14,0,0,0,72.0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0
3651,43,0,3,0,1,1,0,1,8,may,1,0,0,1,756.0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0
3652,34,1,1,0,0,0,0,1,3,jun,2,1,1,1,262.0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1
3653,60,1,1,0,0,0,0,1,30,apr,1,0,0,0,472.0,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0
3654,33,1,3,0,1,0,0,1,26,may,1,1,1,0,134.0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0
3655,42,0,1,0,0,1,0,1,29,may,1,0,0,0,106.0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0
3657,29,0,3,0,0,1,0,1,23,jul,2,0,0,1,396.0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0
3658,36,0,1,0,0,0,0,1,17,jun,9,0,0,0,256.0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0
3659,30,0,1,0,2,0,0,1,2,feb,1,0,0,1,204.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
3661,53,1,3,0,1,0,0,1,17,nov,2,1,1,1,1091.0,3,1,11,0,0,0,0,0,0,1,0,0,0,0,0
3664,45,1,1,0,1,0,0,1,22,aug,4,0,0,0,192.0,2,0,8,0,0,0,0,1,0,0,0,0,0,0,0
3666,45,1,1,0,1,0,0,1,20,jun,4,0,0,0,16.0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0
3667,44,1,1,0,0,1,0,1,8,may,3,0,0,0,262.0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0
3668,44,2,1,0,0,0,0,1,13,nov,1,1,1,1,167.0,2,0,11,0,0,0,0,0,0,0,0,0,0,1,0
3669,53,0,1,0,0,0,0,1,25,aug,3,0,0,1,930.0,3,1,8,0,0,0,0,0,0,0,0,0,0,1,0
